sample,contig_name,name,ska_species,collected_by,family,read_count,sample_type,identity
AIAMA_PIG003_RS_S51_673463,AIAMA_PIG003_RS_S51_673463_NODE_404_length_1027_cov_2.675789,Orf virus,Pig,Ebonyi ,Poxviridae,68,Rectal,99.4
AIAMA_PIG003_RS_S51_673463,AIAMA_PIG003_RS_S51_673463_NODE_404_length_1027_cov_2.675789,Orf virus,Pig,Ebonyi ,Poxviridae,68,Rectal,99.4
AIAMAGOAT001_S48_656109,AIAMAGOAT001_S48_656109_NODE_956_length_731_cov_2.617737,Orf virus,Goat,Ebonyi,Poxviridae,52,Swab,99.4
AIAMA_PIG003_RS_S51_673463,AIAMA_PIG003_RS_S51_673463_NODE_1460_length_521_cov_2.283784,Orf virus,Pig,Ebonyi ,Poxviridae,22,Rectal,99.4
AIAMA_PIG003_RS_S51_673463,AIAMA_PIG003_RS_S51_673463_NODE_1460_length_521_cov_2.283784,Orf virus,Pig,Ebonyi ,Poxviridae,22,Rectal,99.4
AIAMA_PIG003_RS_S51_673463,AIAMA_PIG003_RS_S51_673463_NODE_1460_length_521_cov_2.283784,Orf virus,Pig,Ebonyi ,Poxviridae,22,Rectal,99.4
AIAMA_PIG003_RS_S51_673463,AIAMA_PIG003_RS_S51_673463_NODE_1460_length_521_cov_2.283784,Orf virus,Pig,Ebonyi ,Poxviridae,22,Rectal,99.4
AIAMA_PIG003_RS_S51_673463,AIAMA_PIG003_RS_S51_673463_NODE_1460_length_521_cov_2.283784,Orf virus,Pig,Ebonyi ,Poxviridae,22,Rectal,99.4
AIAMAGOAT001_S48_656109,AIAMAGOAT001_S48_656109_NODE_82_length_1981_cov_3.514181,Orf virus,Goat,Ebonyi,Poxviridae,161,Swab,99.3
AIAMAGOAT001_S48_656109,AIAMAGOAT001_S48_656109_NODE_82_length_1981_cov_3.514181,Orf virus,Goat,Ebonyi,Poxviridae,161,Swab,99.3
AIAMA_PIG003_RS_S51_673463,AIAMA_PIG003_RS_S51_673463_NODE_248_length_1400_cov_2.908541,Orf virus,Pig,Ebonyi ,Poxviridae,115,Rectal,99.3
AIAMA_PIG003_RS_S51_673463,AIAMA_PIG003_RS_S51_673463_NODE_248_length_1400_cov_2.908541,Orf virus,Pig,Ebonyi ,Poxviridae,115,Rectal,99.3
AIAMA_PIG003_RS_S51_673463,AIAMA_PIG003_RS_S51_673463_NODE_314_length_1213_cov_2.414613,Orf virus,Pig,Ebonyi ,Poxviridae,71,Rectal,99.3
AIAMA_PIG003_RS_S51_673463,AIAMA_PIG003_RS_S51_673463_NODE_314_length_1213_cov_2.414613,Orf virus,Pig,Ebonyi ,Poxviridae,71,Rectal,99.3
AIAMA_PIG003_RS_S51_673463,AIAMA_PIG003_RS_S51_673463_NODE_668_length_767_cov_1.937681,Orf virus,Pig,Ebonyi ,Poxviridae,32,Rectal,99.3
AIAMA_PIG003_RS_S51_673463,AIAMA_PIG003_RS_S51_673463_NODE_668_length_767_cov_1.937681,Orf virus,Pig,Ebonyi ,Poxviridae,32,Rectal,99.3
AIAMA_PIG003_RS_S51_673463,AIAMA_PIG003_RS_S51_673463_NODE_1575_length_503_cov_2.253521,Orf virus,Pig,Ebonyi ,Poxviridae,35,Rectal,99.3
AIAMA_PIG003_RS_S51_673463,AIAMA_PIG003_RS_S51_673463_NODE_1575_length_503_cov_2.253521,Orf virus,Pig,Ebonyi ,Poxviridae,35,Rectal,99.3
AIAMAGOAT001_S48_656109,AIAMAGOAT001_S48_656109_NODE_16_length_4224_cov_3.865927,Orf virus,Goat,Ebonyi,Poxviridae,448,Swab,99.2
AIAMAGOAT001_S48_656109,AIAMAGOAT001_S48_656109_NODE_36_length_2867_cov_3.450538,Orf virus,Goat,Ebonyi,Poxviridae,292,Swab,99.2
AIAMAGOAT001_S48_656109,AIAMAGOAT001_S48_656109_NODE_36_length_2867_cov_3.450538,Orf virus,Goat,Ebonyi,Poxviridae,292,Swab,99.2
AIAMAGOAT001_S48_656109,AIAMAGOAT001_S48_656109_NODE_36_length_2867_cov_3.450538,Orf virus,Goat,Ebonyi,Poxviridae,292,Swab,99.2
AIAMAGOAT001_S48_656109,AIAMAGOAT001_S48_656109_NODE_36_length_2867_cov_3.450538,Orf virus,Goat,Ebonyi,Poxviridae,292,Swab,99.2
SENONOWISUGOT006_OS_S73_673663,SENONOWISUGOT006_OS_S73_673663_NODE_19_length_2778_cov_3.436135,Orf virus,Goat,Ondo,Poxviridae,240,Oral,99.2
SENONOWISUGOT006_OS_S73_673663,SENONOWISUGOT006_OS_S73_673663_NODE_19_length_2778_cov_3.436135,Orf virus,Goat,Ondo,Poxviridae,240,Oral,99.2
SENONOWISUGOT006_OS_S73_673663,SENONOWISUGOT006_OS_S73_673663_NODE_19_length_2778_cov_3.436135,Orf virus,Goat,Ondo,Poxviridae,240,Oral,99.2
SENONOWISUGOT006_OS_S73_673663,SENONOWISUGOT006_OS_S73_673663_NODE_19_length_2778_cov_3.436135,Orf virus,Goat,Ondo,Poxviridae,240,Oral,99.2
SENONOWISUGOT006_OS_S73_673663,SENONOWISUGOT006_OS_S73_673663_NODE_19_length_2778_cov_3.436135,Orf virus,Goat,Ondo,Poxviridae,240,Oral,99.2
AIAMAGOAT001_S48_656109,AIAMAGOAT001_S48_656109_NODE_89_length_1913_cov_3.072440,Orf virus,Goat,Ebonyi,Poxviridae,151,Swab,99.2
SENONOWISUGOT006_OS_S73_673663,SENONOWISUGOT006_OS_S73_673663_NODE_232_length_789_cov_1.942416,Orf virus,Goat,Ondo,Poxviridae,32,Oral,99.2
SENONOWISUGOT006_OS_S73_673663,SENONOWISUGOT006_OS_S73_673663_NODE_232_length_789_cov_1.942416,Orf virus,Goat,Ondo,Poxviridae,32,Oral,99.2
SENONOWISUGOT006_OS_S73_673663,SENONOWISUGOT006_OS_S73_673663_NODE_232_length_789_cov_1.942416,Orf virus,Goat,Ondo,Poxviridae,32,Oral,99.2
SENONOWISUGOT006_OS_S73_673663,SENONOWISUGOT006_OS_S73_673663_NODE_232_length_789_cov_1.942416,Orf virus,Goat,Ondo,Poxviridae,32,Oral,99.2
SENONOWISUGOT006_OS_S73_673663,SENONOWISUGOT006_OS_S73_673663_NODE_232_length_789_cov_1.942416,Orf virus,Goat,Ondo,Poxviridae,32,Oral,99.2
AIAMA_PIG003_RS_S51_673463,AIAMA_PIG003_RS_S51_673463_NODE_671_length_764_cov_3.016012,Orf virus,Pig,Ebonyi ,Poxviridae,53,Rectal,99.2
AIAMA_PIG003_RS_S51_673463,AIAMA_PIG003_RS_S51_673463_NODE_671_length_764_cov_3.016012,Orf virus,Pig,Ebonyi ,Poxviridae,53,Rectal,99.2
AIAMA_PIG003_RS_S51_673463,AIAMA_PIG003_RS_S51_673463_NODE_671_length_764_cov_3.016012,Orf virus,Pig,Ebonyi ,Poxviridae,53,Rectal,99.2
AIAMA_PIG003_RS_S51_673463,AIAMA_PIG003_RS_S51_673463_NODE_671_length_764_cov_3.016012,Orf virus,Pig,Ebonyi ,Poxviridae,53,Rectal,99.2
AIAMA_PIG003_RS_S51_673463,AIAMA_PIG003_RS_S51_673463_NODE_671_length_764_cov_3.016012,Orf virus,Pig,Ebonyi ,Poxviridae,53,Rectal,99.2
AIAMAGOAT001_S48_656109,AIAMAGOAT001_S48_656109_NODE_918_length_747_cov_3.032836,Orf virus,Goat,Ebonyi,Poxviridae,57,Swab,99.2
SENONOWISUGOT002_OS_S76_673660,SENONOWISUGOT002_OS_S76_673660_NODE_1_length_30171_cov_60.218515,Orf virus,Goat,Ondo,Poxviridae,50072,Oral,99.1
SENONOWISUGOT002_OS_S76_673660,SENONOWISUGOT002_OS_S76_673660_NODE_1_length_30171_cov_60.218515,Orf virus,Goat,Ondo,Poxviridae,50072,Oral,99.1
SENONOWISUGOT002_OS_S76_673660,SENONOWISUGOT002_OS_S76_673660_NODE_1_length_30171_cov_60.218515,Orf virus,Goat,Ondo,Poxviridae,50072,Oral,99.1
SENONOWISUGOT002_OS_S76_673660,SENONOWISUGOT002_OS_S76_673660_NODE_1_length_30171_cov_60.218515,Orf virus,Goat,Ondo,Poxviridae,50072,Oral,99.1
SENONOWISUGOT002_OS_S76_673660,SENONOWISUGOT002_OS_S76_673660_NODE_1_length_30171_cov_60.218515,Orf virus,Goat,Ondo,Poxviridae,50072,Oral,99.1
AIAMAGOAT001_S48_656109,AIAMAGOAT001_S48_656109_NODE_731_length_833_cov_3.271164,Orf virus,Goat,Ebonyi,Poxviridae,61,Swab,99.1
AIAMAGOAT001_S48_656109,AIAMAGOAT001_S48_656109_NODE_731_length_833_cov_3.271164,Orf virus,Goat,Ebonyi,Poxviridae,61,Swab,99.1
AIAMAGOAT001_S48_656109,AIAMAGOAT001_S48_656109_NODE_731_length_833_cov_3.271164,Orf virus,Goat,Ebonyi,Poxviridae,61,Swab,99.1
AIAMAGOAT001_S48_656109,AIAMAGOAT001_S48_656109_NODE_731_length_833_cov_3.271164,Orf virus,Goat,Ebonyi,Poxviridae,61,Swab,99.1
AIAMAGOAT001_S48_656109,AIAMAGOAT001_S48_656109_NODE_731_length_833_cov_3.271164,Orf virus,Goat,Ebonyi,Poxviridae,61,Swab,99.1
AIAMAGOAT001_S48_656109,AIAMAGOAT001_S48_656109_NODE_30_length_3338_cov_4.236124,Orf virus,Goat,Ebonyi,Poxviridae,404,Swab,99
SENONOWISUGOT006_OS_S73_673663,SENONOWISUGOT006_OS_S73_673663_NODE_112_length_1186_cov_2.045987,Orf virus,Goat,Ondo,Poxviridae,56,Oral,99
SENONOWISUGOT006_OS_S73_673663,SENONOWISUGOT006_OS_S73_673663_NODE_112_length_1186_cov_2.045987,Orf virus,Goat,Ondo,Poxviridae,56,Oral,99
AIAMA_PIG003_RS_S51_673463,AIAMA_PIG003_RS_S51_673463_NODE_518_length_888_cov_2.611591,Orf virus,Pig,Ebonyi ,Poxviridae,77,Rectal,99
SENONOWISUGOT006_OS_S73_673663,SENONOWISUGOT006_OS_S73_673663_NODE_3_length_5830_cov_3.509473,Orf virus,Goat,Ondo,Poxviridae,551,Oral,98.9
AIAMA_PIG003_RS_S51_673463,AIAMA_PIG003_RS_S51_673463_NODE_20_length_4893_cov_3.199543,Orf virus,Pig,Ebonyi ,Poxviridae,493,Rectal,98.9
AIAMA_PIG003_RS_S51_673463,AIAMA_PIG003_RS_S51_673463_NODE_20_length_4893_cov_3.199543,Orf virus,Pig,Ebonyi ,Poxviridae,493,Rectal,98.9
AIAMA_PIG003_RS_S51_673463,AIAMA_PIG003_RS_S51_673463_NODE_20_length_4893_cov_3.199543,Orf virus,Pig,Ebonyi ,Poxviridae,493,Rectal,98.9
AIAMA_PIG003_RS_S51_673463,AIAMA_PIG003_RS_S51_673463_NODE_20_length_4893_cov_3.199543,Orf virus,Pig,Ebonyi ,Poxviridae,493,Rectal,98.9
AIAMA_PIG003_RS_S51_673463,AIAMA_PIG003_RS_S51_673463_NODE_20_length_4893_cov_3.199543,Orf virus,Pig,Ebonyi ,Poxviridae,493,Rectal,98.9
SENONOWISUGOT006_OS_S73_673663,SENONOWISUGOT006_OS_S73_673663_NODE_14_length_3220_cov_3.110086,Orf virus,Goat,Ondo,Poxviridae,223,Oral,98.9
SENONOWISUGOT006_OS_S73_673663,SENONOWISUGOT006_OS_S73_673663_NODE_14_length_3220_cov_3.110086,Orf virus,Goat,Ondo,Poxviridae,223,Oral,98.9
SENONOWISUGOT006_OS_S73_673663,SENONOWISUGOT006_OS_S73_673663_NODE_14_length_3220_cov_3.110086,Orf virus,Goat,Ondo,Poxviridae,223,Oral,98.9
SENONOWISUGOT006_OS_S73_673663,SENONOWISUGOT006_OS_S73_673663_NODE_14_length_3220_cov_3.110086,Orf virus,Goat,Ondo,Poxviridae,223,Oral,98.9
AIAMA_PIG003_RS_S51_673463,AIAMA_PIG003_RS_S51_673463_NODE_346_length_1116_cov_3.584216,Orf virus,Pig,Ebonyi ,Poxviridae,128,Rectal,98.9
AIAMA_PIG003_RS_S51_673463,AIAMA_PIG003_RS_S51_673463_NODE_346_length_1116_cov_3.584216,Orf virus,Pig,Ebonyi ,Poxviridae,128,Rectal,98.9
AIAMA_PIG003_RS_S51_673463,AIAMA_PIG003_RS_S51_673463_NODE_479_length_928_cov_1.710928,Orf virus,Pig,Ebonyi ,Poxviridae,32,Rectal,98.9
AIAMA_PIG003_RS_S51_673463,AIAMA_PIG003_RS_S51_673463_NODE_479_length_928_cov_1.710928,Orf virus,Pig,Ebonyi ,Poxviridae,32,Rectal,98.9
AIAMA_PIG003_RS_S51_673463,AIAMA_PIG003_RS_S51_673463_NODE_479_length_928_cov_1.710928,Orf virus,Pig,Ebonyi ,Poxviridae,32,Rectal,98.9
AIAMA_PIG003_RS_S51_673463,AIAMA_PIG003_RS_S51_673463_NODE_596_length_823_cov_3.021448,Orf virus,Pig,Ebonyi ,Poxviridae,61,Rectal,98.9
AIAMA_PIG003_RS_S51_673463,AIAMA_PIG003_RS_S51_673463_NODE_596_length_823_cov_3.021448,Orf virus,Pig,Ebonyi ,Poxviridae,61,Rectal,98.9
AIAMAGOAT001_S48_656109,AIAMAGOAT001_S48_656109_NODE_11_length_5360_cov_4.387848,Orf virus,Goat,Ebonyi,Poxviridae,642,Swab,98.8
AIAMAGOAT001_S48_656109,AIAMAGOAT001_S48_656109_NODE_11_length_5360_cov_4.387848,Orf virus,Goat,Ebonyi,Poxviridae,642,Swab,98.8
AIAMA_PIG003_RS_S51_673463,AIAMA_PIG003_RS_S51_673463_NODE_1509_length_512_cov_2.455172,Orf virus,Pig,Ebonyi ,Poxviridae,31,Rectal,98.8
AIAMAGOAT001_S48_656109,AIAMAGOAT001_S48_656109_NODE_18_length_4129_cov_4.546397,Orf virus,Goat,Ebonyi,Poxviridae,629,Swab,98.7
AIAMAGOAT001_S48_656109,AIAMAGOAT001_S48_656109_NODE_18_length_4129_cov_4.546397,Orf virus,Goat,Ebonyi,Poxviridae,629,Swab,98.7
AIAMAGOAT001_S48_656109,AIAMAGOAT001_S48_656109_NODE_18_length_4129_cov_4.546397,Orf virus,Goat,Ebonyi,Poxviridae,629,Swab,98.7
AIAMAGOAT001_S48_656109,AIAMAGOAT001_S48_656109_NODE_18_length_4129_cov_4.546397,Orf virus,Goat,Ebonyi,Poxviridae,629,Swab,98.7
AIAMAGOAT001_S48_656109,AIAMAGOAT001_S48_656109_NODE_18_length_4129_cov_4.546397,Orf virus,Goat,Ebonyi,Poxviridae,629,Swab,98.7
AIAMA_PIG003_RS_S51_673463,AIAMA_PIG003_RS_S51_673463_NODE_127_length_2027_cov_2.862051,Orf virus,Pig,Ebonyi ,Poxviridae,152,Rectal,98.7
AIAMA_PIG003_RS_S51_673463,AIAMA_PIG003_RS_S51_673463_NODE_127_length_2027_cov_2.862051,Orf virus,Pig,Ebonyi ,Poxviridae,152,Rectal,98.7
AIAMA_PIG003_RS_S51_673463,AIAMA_PIG003_RS_S51_673463_NODE_856_length_671_cov_2.735690,Orf virus,Pig,Ebonyi ,Poxviridae,45,Rectal,98.7
SENONOWISUGOT002_OS_S76_673660,SENONOWISUGOT002_OS_S76_673660_NODE_10_length_5682_cov_39.845138,Orf virus,Goat,Ondo,Poxviridae,5759,Oral,98.6
SENONOWISUGOT002_OS_S76_673660,SENONOWISUGOT002_OS_S76_673660_NODE_10_length_5682_cov_39.845138,Orf virus,Goat,Ondo,Poxviridae,5759,Oral,98.6
SENONOWISUGOT002_OS_S76_673660,SENONOWISUGOT002_OS_S76_673660_NODE_10_length_5682_cov_39.845138,Orf virus,Goat,Ondo,Poxviridae,5759,Oral,98.6
SENONOWISUGOT002_OS_S76_673660,SENONOWISUGOT002_OS_S76_673660_NODE_10_length_5682_cov_39.845138,Orf virus,Goat,Ondo,Poxviridae,5759,Oral,98.6
AIAMAGOAT001_S48_656109,AIAMAGOAT001_S48_656109_NODE_15_length_4337_cov_4.692958,Orf virus,Goat,Ebonyi,Poxviridae,628,Swab,98.5
AIAMAGOAT001_S48_656109,AIAMAGOAT001_S48_656109_NODE_28_length_3347_cov_3.915291,Orf virus,Goat,Ebonyi,Poxviridae,372,Swab,98.5
SENONOWISUGOT006_OS_S73_673663,SENONOWISUGOT006_OS_S73_673663_NODE_15_length_3061_cov_2.782842,Orf virus,Goat,Ondo,Poxviridae,204,Oral,98.5
SENONOWISUGOT006_OS_S73_673663,SENONOWISUGOT006_OS_S73_673663_NODE_110_length_1193_cov_2.819892,Orf virus,Goat,Ondo,Poxviridae,62,Oral,98.5
SENONOWISUGOT006_OS_S73_673663,SENONOWISUGOT006_OS_S73_673663_NODE_110_length_1193_cov_2.819892,Orf virus,Goat,Ondo,Poxviridae,62,Oral,98.5
AIAMA_PIG003_RS_S51_673463,AIAMA_PIG003_RS_S51_673463_NODE_92_length_2308_cov_2.737338,Orf virus,Pig,Ebonyi ,Poxviridae,177,Rectal,98.3
AIAMA_PIG003_RS_S51_673463,AIAMA_PIG003_RS_S51_673463_NODE_208_length_1504_cov_3.130343,Orf virus,Pig,Ebonyi ,Poxviridae,136,Rectal,98.3
SENONOWISUGOT006_OS_S73_673663,SENONOWISUGOT006_OS_S73_673663_NODE_37_length_2055_cov_2.692619,Orf virus,Goat,Ondo,Poxviridae,117,Oral,98.2
SENONOWISUGOT006_OS_S73_673663,SENONOWISUGOT006_OS_S73_673663_NODE_37_length_2055_cov_2.692619,Orf virus,Goat,Ondo,Poxviridae,117,Oral,98.2
SENONOWISUGOT006_OS_S73_673663,SENONOWISUGOT006_OS_S73_673663_NODE_37_length_2055_cov_2.692619,Orf virus,Goat,Ondo,Poxviridae,117,Oral,98.2
SENONOWISUGOT006_OS_S73_673663,SENONOWISUGOT006_OS_S73_673663_NODE_37_length_2055_cov_2.692619,Orf virus,Goat,Ondo,Poxviridae,117,Oral,98.2
SENONOWISUGOT006_OS_S73_673663,SENONOWISUGOT006_OS_S73_673663_NODE_648_length_543_cov_3.641631,Orf virus,Goat,Ondo,Poxviridae,46,Oral,98.2
SENONOWISUGOT006_OS_S73_673663,SENONOWISUGOT006_OS_S73_673663_NODE_648_length_543_cov_3.641631,Orf virus,Goat,Ondo,Poxviridae,46,Oral,98.2
AIAMAGOAT001_S48_656109,AIAMAGOAT001_S48_656109_NODE_34_length_3077_cov_3.772333,Orf virus,Goat,Ebonyi,Poxviridae,283,Swab,98.1
AIAMAGOAT001_S48_656109,AIAMAGOAT001_S48_656109_NODE_34_length_3077_cov_3.772333,Orf virus,Goat,Ebonyi,Poxviridae,283,Swab,98.1
AIAMAGOAT001_S48_656109,AIAMAGOAT001_S48_656109_NODE_34_length_3077_cov_3.772333,Orf virus,Goat,Ebonyi,Poxviridae,283,Swab,98.1
AIAMAGOAT001_S48_656109,AIAMAGOAT001_S48_656109_NODE_34_length_3077_cov_3.772333,Orf virus,Goat,Ebonyi,Poxviridae,283,Swab,98.1
AIAMAGOAT001_S48_656109,AIAMAGOAT001_S48_656109_NODE_34_length_3077_cov_3.772333,Orf virus,Goat,Ebonyi,Poxviridae,283,Swab,98.1
AIAMA_PIG003_RS_S51_673463,AIAMA_PIG003_RS_S51_673463_NODE_688_length_748_cov_2.254844,Orf virus,Pig,Ebonyi ,Poxviridae,51,Rectal,98
AIAMA_PIG003_RS_S51_673463,AIAMA_PIG003_RS_S51_673463_NODE_688_length_748_cov_2.254844,Orf virus,Pig,Ebonyi ,Poxviridae,51,Rectal,98
AIAMA_PIG003_RS_S51_673463,AIAMA_PIG003_RS_S51_673463_NODE_688_length_748_cov_2.254844,Orf virus,Pig,Ebonyi ,Poxviridae,51,Rectal,98
AIAMA_PIG003_RS_S51_673463,AIAMA_PIG003_RS_S51_673463_NODE_688_length_748_cov_2.254844,Orf virus,Pig,Ebonyi ,Poxviridae,51,Rectal,98
AIAMAGOAT001_S48_656109,AIAMAGOAT001_S48_656109_NODE_1316_length_632_cov_2.935135,Orf virus,Goat,Ebonyi,Poxviridae,40,Swab,98
AIAMAGOAT001_S48_656109,AIAMAGOAT001_S48_656109_NODE_1316_length_632_cov_2.935135,Orf virus,Goat,Ebonyi,Poxviridae,40,Swab,98
AIAMAGOAT001_S48_656109,AIAMAGOAT001_S48_656109_NODE_305_length_1200_cov_2.770258,Orf virus,Goat,Ebonyi,Poxviridae,67,Swab,97.9
SENONOWISUGOT006_OS_S73_673663,SENONOWISUGOT006_OS_S73_673663_NODE_211_length_834_cov_3.126816,Orf virus,Goat,Ondo,Poxviridae,57,Oral,97.8
SENONOWISUGOT006_OS_S73_673663,SENONOWISUGOT006_OS_S73_673663_NODE_211_length_834_cov_3.126816,Orf virus,Goat,Ondo,Poxviridae,57,Oral,97.8
SENONOWISUGOT006_OS_S73_673663,SENONOWISUGOT006_OS_S73_673663_NODE_211_length_834_cov_3.126816,Orf virus,Goat,Ondo,Poxviridae,57,Oral,97.8
SENONOWISUGOT006_OS_S73_673663,SENONOWISUGOT006_OS_S73_673663_NODE_211_length_834_cov_3.126816,Orf virus,Goat,Ondo,Poxviridae,57,Oral,97.8
AIAMAGOAT001_S48_656109,AIAMAGOAT001_S48_656109_NODE_969_length_728_cov_3.428571,Orf virus,Goat,Ebonyi,Poxviridae,43,Swab,97.8
AIAMAGOAT001_S48_656109,AIAMAGOAT001_S48_656109_NODE_123_length_1719_cov_3.335566,Orf virus,Goat,Ebonyi,Poxviridae,145,Swab,97.7
AIAMAGOAT001_S48_656109,AIAMAGOAT001_S48_656109_NODE_123_length_1719_cov_3.335566,Orf virus,Goat,Ebonyi,Poxviridae,145,Swab,97.7
AIAMAGOAT001_S48_656109,AIAMAGOAT001_S48_656109_NODE_123_length_1719_cov_3.335566,Orf virus,Goat,Ebonyi,Poxviridae,145,Swab,97.7
AIAMAGOAT001_S48_656109,AIAMAGOAT001_S48_656109_NODE_123_length_1719_cov_3.335566,Orf virus,Goat,Ebonyi,Poxviridae,145,Swab,97.7
AIAMAGOAT001_S48_656109,AIAMAGOAT001_S48_656109_NODE_320_length_1187_cov_1.680180,Orf virus,Goat,Ebonyi,Poxviridae,46,Swab,97.7
SENONOWISUGOT006_OS_S73_673663,SENONOWISUGOT006_OS_S73_673663_NODE_494_length_590_cov_1.918129,Orf virus,Goat,Ondo,Poxviridae,22,Oral,97.7
SENONOWISUGOT006_OS_S73_673663,SENONOWISUGOT006_OS_S73_673663_NODE_494_length_590_cov_1.918129,Orf virus,Goat,Ondo,Poxviridae,22,Oral,97.7
SENONOWISUGOT002_OS_S76_673660,SENONOWISUGOT002_OS_S76_673660_NODE_11_length_5381_cov_49.305618,Orf virus,Goat,Ondo,Poxviridae,6972,Oral,97.6
SENONOWISUGOT002_OS_S76_673660,SENONOWISUGOT002_OS_S76_673660_NODE_11_length_5381_cov_49.305618,Orf virus,Goat,Ondo,Poxviridae,6972,Oral,97.6
SENONOWISUGOT002_OS_S76_673660,SENONOWISUGOT002_OS_S76_673660_NODE_11_length_5381_cov_49.305618,Orf virus,Goat,Ondo,Poxviridae,6972,Oral,97.6
AIAMAGOAT001_S48_656109,AIAMAGOAT001_S48_656109_NODE_8_length_5969_cov_3.834861,Orf virus,Goat,Ebonyi,Poxviridae,611,Swab,97.5
SENONOWISUGOT006_OS_S73_673663,SENONOWISUGOT006_OS_S73_673663_NODE_22_length_2589_cov_2.596736,Orf virus,Goat,Ondo,Poxviridae,159,Oral,97.5
SENONOWISUGOT006_OS_S73_673663,SENONOWISUGOT006_OS_S73_673663_NODE_22_length_2589_cov_2.596736,Orf virus,Goat,Ondo,Poxviridae,159,Oral,97.5
SENONOWISUGOT006_OS_S73_673663,SENONOWISUGOT006_OS_S73_673663_NODE_22_length_2589_cov_2.596736,Orf virus,Goat,Ondo,Poxviridae,159,Oral,97.5
SENONOWISUGOT006_OS_S73_673663,SENONOWISUGOT006_OS_S73_673663_NODE_22_length_2589_cov_2.596736,Orf virus,Goat,Ondo,Poxviridae,159,Oral,97.5
SENONOWISUGOT006_OS_S73_673663,SENONOWISUGOT006_OS_S73_673663_NODE_22_length_2589_cov_2.596736,Orf virus,Goat,Ondo,Poxviridae,159,Oral,97.5
AIAMAGOAT001_S48_656109,AIAMAGOAT001_S48_656109_NODE_1013_length_712_cov_3.017323,Orf virus,Goat,Ebonyi,Poxviridae,52,Swab,97.5
SENONOWISUGOT006_OS_S73_673663,SENONOWISUGOT006_OS_S73_673663_NODE_107_length_1199_cov_2.278966,Orf virus,Goat,Ondo,Poxviridae,68,Oral,97.4
SENONOWISUGOT006_OS_S73_673663,SENONOWISUGOT006_OS_S73_673663_NODE_107_length_1199_cov_2.278966,Orf virus,Goat,Ondo,Poxviridae,68,Oral,97.4
SENONOWISUGOT006_OS_S73_673663,SENONOWISUGOT006_OS_S73_673663_NODE_107_length_1199_cov_2.278966,Orf virus,Goat,Ondo,Poxviridae,68,Oral,97.4
SENONOWISUGOT006_OS_S73_673663,SENONOWISUGOT006_OS_S73_673663_NODE_107_length_1199_cov_2.278966,Orf virus,Goat,Ondo,Poxviridae,68,Oral,97.4
SENONOWISUGOT006_OS_S73_673663,SENONOWISUGOT006_OS_S73_673663_NODE_814_length_512_cov_2.073563,Orf virus,Goat,Ondo,Poxviridae,18,Oral,97.4
SENONOWISUGOT006_OS_S73_673663,SENONOWISUGOT006_OS_S73_673663_NODE_814_length_512_cov_2.073563,Orf virus,Goat,Ondo,Poxviridae,18,Oral,97.4
SENONOWISUGOT006_OS_S73_673663,SENONOWISUGOT006_OS_S73_673663_NODE_814_length_512_cov_2.073563,Orf virus,Goat,Ondo,Poxviridae,18,Oral,97.4
SENONOWISUGOT006_OS_S73_673663,SENONOWISUGOT006_OS_S73_673663_NODE_814_length_512_cov_2.073563,Orf virus,Goat,Ondo,Poxviridae,18,Oral,97.4
SENONOWISUGOT002_OS_S76_673660,SENONOWISUGOT002_OS_S76_673660_NODE_16_length_3548_cov_37.835494,Orf virus,Goat,Ondo,Poxviridae,3179,Oral,97.3
AIAMAGOAT001_S48_656109,AIAMAGOAT001_S48_656109_NODE_938_length_740_cov_3.013575,Orf virus,Goat,Ebonyi,Poxviridae,65,Swab,97.2
AIAMAGOAT001_S48_656109,AIAMAGOAT001_S48_656109_NODE_938_length_740_cov_3.013575,Orf virus,Goat,Ebonyi,Poxviridae,65,Swab,97.2
AIAMAGOAT001_S48_656109,AIAMAGOAT001_S48_656109_NODE_938_length_740_cov_3.013575,Orf virus,Goat,Ebonyi,Poxviridae,65,Swab,97.2
AIAMAGOAT001_S48_656109,AIAMAGOAT001_S48_656109_NODE_938_length_740_cov_3.013575,Orf virus,Goat,Ebonyi,Poxviridae,65,Swab,97.2
AIAMAGOAT001_S48_656109,AIAMAGOAT001_S48_656109_NODE_799_length_796_cov_3.705146,Orf virus,Goat,Ebonyi,Poxviridae,93,Swab,97.1
AIAMAGOAT001_S48_656109,AIAMAGOAT001_S48_656109_NODE_799_length_796_cov_3.705146,Orf virus,Goat,Ebonyi,Poxviridae,93,Swab,97.1
AIAMAGOAT001_S48_656109,AIAMAGOAT001_S48_656109_NODE_799_length_796_cov_3.705146,Orf virus,Goat,Ebonyi,Poxviridae,93,Swab,97.1
SENONOWISUGOT002_OS_S76_673660,SENONOWISUGOT002_OS_S76_673660_NODE_29_length_2290_cov_58.589245,Orf virus,Goat,Ondo,Poxviridae,1784,Oral,97
SENONOWISUGOT006_OS_S73_673663,SENONOWISUGOT006_OS_S73_673663_NODE_60_length_1688_cov_2.199255,Orf virus,Goat,Ondo,Poxviridae,101,Oral,97
AIAMAGOAT001_S48_656109,AIAMAGOAT001_S48_656109_NODE_364_length_1134_cov_3.770104,Orf virus,Goat,Ebonyi,Poxviridae,110,Swab,97
AIAMA_PIG003_RS_S51_673463,AIAMA_PIG003_RS_S51_673463_NODE_945_length_637_cov_2.362500,Orf virus,Pig,Ebonyi ,Poxviridae,41,Rectal,97
